MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,HouseAge
20,RL,74.0,9612,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1468,GasA,Ex,Y,SBrkr,1468,0,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,210,150,0,0,0,0,,,,0,12,New,Partial,244600,1
120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,Gable,CompShg,Plywood,ImStucc,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1575,GasA,Gd,Y,SBrkr,1575,1,0,2,0,2,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,0,52,0,0,0,,,,0,7,WD,Normal,179200,15
160,FV,35.0,4251,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,625,GasA,Ex,Y,SBrkr,1250,0,0,2,1,2,1,Gd,Typ,0,,Detchd,RFn,2,TA,TA,Y,0,54,0,0,0,0,,,,0,6,New,Partial,164700,1
50,RL,77.0,9786,Pave,,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1981,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,912,GasA,TA,Y,SBrkr,1734,0,0,1,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,128,0,,GdPrv,,0,6,WD,Normal,159000,44
20,RL,,8125,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,858,GasA,TA,Y,SBrkr,858,0,0,1,0,3,1,TA,Typ,0,,,,0,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,88000,35
20,RL,,9819,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,882,GasA,TA,Y,SBrkr,900,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,2,WD,Normal,122000,43
70,RL,60.0,8730,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,2003,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,698,GasA,Ex,Y,FuseA,1396,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,259,0,,,,0,7,WD,Normal,153575,92
60,RL,120.0,15611,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1079,GasA,Ex,Y,SBrkr,1919,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,Gd,TA,Y,0,51,0,0,0,0,,,,0,7,New,Partial,233230,0
190,RL,55.0,5687,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Fa,PConc,TA,Fa,No,Rec,Unf,780,GasA,Ex,N,SBrkr,1716,1,0,2,0,6,1,Fa,Typ,0,,,,0,,,N,0,184,0,0,0,0,,,,0,3,WD,Normal,135900,96
50,RL,60.0,11409,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,2008,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,768,GasA,Gd,Y,SBrkr,1716,0,0,1,1,3,1,TA,Min2,1,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,160,0,,,,0,1,WD,Normal,131000,60
60,RL,,16659,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,795,GasA,Fa,Y,SBrkr,2263,1,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,250,0,0,0,0,,,,0,3,WD,Normal,235000,29
20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1416,GasA,TA,Y,SBrkr,1644,1,0,1,0,3,1,TA,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,110,0,0,0,0,0,,,,0,10,WD,Normal,167000,56
80,RL,37.0,7937,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1003,GasA,TA,Y,SBrkr,1003,1,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,120,0,0,0,0,0,,GdPrv,,0,3,WD,Normal,142500,22
50,RM,75.0,13710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,910,GasA,TA,Y,FuseA,1558,0,0,1,1,4,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,289,0,0,0,0,0,,MnPrv,,0,6,WD,Normal,152000,57
60,FV,66.0,7399,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,975,GasA,Ex,Y,SBrkr,1950,0,0,2,1,3,1,Gd,Typ,1,TA,Detchd,RFn,2,TA,TA,Y,0,10,0,0,198,0,,,,0,6,WD,Normal,239000,10
60,RL,90.0,11700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,702,GasA,Gd,Y,SBrkr,1743,0,1,1,2,3,1,TA,Typ,1,Gd,Attchd,Unf,2,TA,TA,Y,224,0,0,0,0,0,,,,0,6,WD,Normal,175000,39
20,RL,80.0,14000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,2004,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1092,GasA,Ex,Y,SBrkr,1152,0,1,1,0,3,1,Gd,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,0,36,0,0,0,0,,GdPrv,,0,8,WD,Family,158500,59
190,RL,90.0,15750,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1165,GasA,TA,Y,SBrkr,1336,1,0,1,0,2,1,TA,Typ,2,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,157000,53
60,RL,66.0,16226,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1028,GasA,Ex,Y,SBrkr,2452,0,0,2,1,4,1,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,208,50,0,0,0,0,,,,0,5,WD,Normal,267000,9
20,RL,118.0,13704,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1541,GasA,Ex,Y,SBrkr,1541,0,0,2,0,3,1,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,468,81,0,0,0,0,,,,0,1,WD,Normal,205000,5
20,RL,70.0,9800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,894,GasA,TA,Y,SBrkr,894,1,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,2,TA,TA,Y,256,0,0,0,0,0,,GdWo,,0,7,WD,Abnorml,149900,34
75,RM,87.0,18386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1470,GasA,Ex,Y,SBrkr,3493,0,0,3,0,3,1,Gd,Typ,1,Ex,Attchd,Unf,3,TA,TA,Y,302,0,0,0,0,0,,,,0,5,WD,Normal,295000,128
20,RL,80.0,10386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,2000,GasA,Ex,Y,SBrkr,2000,1,0,2,0,3,1,Gd,Typ,0,,Attchd,Fin,3,TA,TA,Y,168,0,0,0,0,0,,,,0,7,WD,Normal,305900,3
60,RL,116.0,13474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,700,GasA,Gd,Y,SBrkr,2243,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,127,44,224,0,0,0,,,,0,6,WD,Normal,225000,17
50,RM,,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,319,GasA,TA,Y,FuseA,1406,0,0,1,0,3,1,Fa,Typ,0,,,,0,,,N,0,144,0,0,0,0,,MnPrv,,0,3,WD,Normal,89500,88
30,RL,,12342,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,861,GasA,Ex,Y,SBrkr,861,0,0,1,0,1,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,158,0,0,0,0,0,,,,0,3,WD,Normal,82500,69
20,RL,90.0,12378,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1896,GasA,Ex,Y,SBrkr,1944,1,0,2,0,3,1,Ex,Typ,3,Ex,Attchd,Fin,3,TA,TA,Y,208,175,0,0,0,0,,,,0,11,WD,Normal,360000,3
60,RL,,7685,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,697,GasA,Gd,Y,SBrkr,1501,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,190,63,0,0,0,0,,,,0,5,WD,Normal,165600,13
20,RL,50.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,972,GasA,Ex,Y,SBrkr,972,1,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,132000,61
190,RM,65.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,Unf,793,GasA,TA,Y,SBrkr,1118,1,0,1,0,3,1,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,0,0,0,0,271,0,,MnPrv,,0,5,WD,Normal,119900,67
20,RL,150.0,215245,Pave,,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Rec,2136,GasW,TA,Y,SBrkr,2036,2,0,2,0,3,1,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,375000,44
70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1990,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,728,GasA,Ex,Y,SBrkr,1641,0,1,1,1,3,1,Ex,Typ,1,Gd,Detchd,Unf,2,Fa,TA,Y,0,0,234,0,0,0,,,,0,8,WD,Normal,178000,81
60,RL,71.0,7795,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,716,GasA,Ex,Y,SBrkr,1432,1,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,100,51,0,0,0,0,,,,0,7,WD,Normal,188500,5
60,RL,94.0,13005,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,845,GasA,TA,Y,SBrkr,2353,1,0,2,1,4,1,Ex,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,288,195,0,0,0,0,,GdPrv,,0,8,WD,Normal,260000,29
60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1088,GasA,Ex,Y,SBrkr,1959,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,208,46,0,0,0,0,,,,0,12,WD,Normal,270000,1
60,RL,90.0,9900,Pave,,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1347,GasA,Ex,Y,SBrkr,2646,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,340,60,144,0,0,0,,,,0,4,WD,Normal,260000,16
80,RL,,14115,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,1372,GasA,TA,Y,SBrkr,1472,1,0,2,0,3,1,TA,Typ,2,TA,Attchd,Unf,2,TA,TA,Y,233,48,0,0,0,0,,,,0,6,WD,Normal,187500,29
60,RL,111.0,16259,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,Unf,1249,GasA,Ex,Y,SBrkr,2596,0,0,3,1,4,1,Gd,Typ,0,,Attchd,RFn,3,TA,TA,Y,240,154,0,0,0,0,,,,0,9,New,Partial,342643,0
60,RL,99.0,12099,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1136,GasA,Ex,Y,SBrkr,2468,1,0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,184,154,0,0,0,0,,,,0,6,WD,Normal,354000,3
60,RL,86.0,10380,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1502,GasA,Ex,Y,SBrkr,2730,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,201,96,0,0,0,0,,MnPrv,,0,8,WD,Normal,301000,21
20,RM,49.0,5820,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1162,GasA,Ex,Y,SBrkr,1163,1,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,1,Fa,TA,Y,142,98,0,0,0,0,,,,0,7,WD,Normal,126175,51
80,RL,96.0,11275,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,Unf,710,GasA,Ex,Y,SBrkr,2978,0,0,2,1,5,1,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,240,0,0,0,0,0,,,,0,6,WD,Normal,242000,43
45,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,720,GasA,Po,N,FuseF,803,0,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,244,0,0,0,,,,0,12,WD,Normal,87000,66
120,RL,32.0,10846,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,Gable,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1719,GasA,Ex,Y,SBrkr,1719,2,0,1,1,1,1,Gd,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,122,30,0,0,0,0,,,,0,5,Con,Normal,324000,15
20,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1383,GasA,TA,Y,SBrkr,1383,0,0,1,1,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,45,0,0,0,0,,,,0,4,WD,Normal,145250,46
75,RL,,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1994,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,844,GasA,Gd,N,FuseA,2134,0,0,2,0,5,1,Gd,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,60,268,0,0,0,,,,0,7,WD,Normal,214500,93
70,RM,60.0,6402,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1950,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,596,GasA,TA,N,SBrkr,1192,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,1,Fa,Fa,N,0,0,137,0,0,0,,GdWo,,0,7,WD,Normal,78000,89
90,RL,,10624,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,1728,GasA,TA,Y,SBrkr,1728,0,1,2,0,6,2,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,155,0,0,0,0,0,,,,0,11,WD,Normal,119000,43
20,RL,70.0,8176,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1992,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1056,GasA,Fa,Y,SBrkr,1056,1,0,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,139000,49
20,RL,85.0,10655,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,,3206,GasA,Ex,Y,SBrkr,1629,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,0,0,0,0,0,,,,0,10,WD,Normal,284000,6
120,RM,59.0,8198,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1358,GasA,Ex,Y,SBrkr,1358,1,0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,30,0,0,0,0,,,,0,7,WD,Normal,207000,4
60,RL,59.0,9042,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,943,GasA,Gd,Y,SBrkr,1638,1,0,2,1,3,1,TA,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,100,38,0,0,0,0,,,,0,7,WD,Normal,192000,10
190,RL,,164660,Grvl,,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,BLQ,1499,GasA,Ex,Y,SBrkr,1786,2,0,2,0,3,1,TA,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,670,0,0,0,0,0,,,Shed,700,8,WD,Normal,228950,43
20,RL,86.0,14157,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1922,GasA,Ex,Y,SBrkr,1922,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,178,51,0,0,0,0,,,,0,7,WD,Normal,377426,2
20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1536,GasA,Ex,Y,SBrkr,1536,1,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,192,74,0,0,0,0,,,,0,12,WD,Normal,214000,6
20,RL,91.0,14145,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,Unf,1208,GasA,Ex,Y,SBrkr,1621,1,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,108,45,0,0,0,0,,,Shed,400,5,WD,Normal,202500,22
20,RL,66.0,12400,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,1215,GasA,TA,Y,FuseA,1215,0,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,234,0,,,,0,6,WD,Normal,155000,51
60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,967,GasA,Ex,Y,SBrkr,1908,0,0,2,1,4,1,Gd,Typ,0,,Attchd,Fin,2,TA,TA,Y,135,0,0,0,0,0,,,,0,4,WD,Normal,202900,8
20,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,CompShg,Wd Sdng,AsbShng,,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,721,GasA,Gd,Y,SBrkr,841,0,0,1,0,2,1,TA,Typ,0,,CarPort,Unf,1,TA,TA,N,250,0,24,0,0,0,,,,0,9,WD,Normal,82000,59
90,RL,,8544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,,,,,,0,Wall,Fa,N,FuseA,1040,0,0,2,0,2,2,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,87500,57
